2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:33:05,2,Brent,134.6,134.6,0,0,0,T. Brady 21.2,3,JMT,127.9,135.2,0,1,55,K. Stills 22.6
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:33:05,12,Paul,140.5,140.5,0,0,0,J. Conner 29.2,5,Tim,73.2,88.8,0,1,55,A. Vinatieri 13
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:33:05,7,Kyle,136.6,144.9,0,1,55,I. Crowell 22.2,10,Goss,75.2,81.4,0,1,55,T. Taylor 23.5
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:33:05,1,Scott,133,133,0,0,0,J. Mixon 20.9,9,Schwartz,98.2,105.9,0,1,55,A. Kamara 34.1
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:33:05,8,Thomas,154.3,154.3,0,0,0,D. Brees 31.4,4,JJ,130.3,130.3,0,0,0,A. Rodgers 24.9
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:54:12,6,Jeremy,162.8,178.9,0,3,144,T. Hill 44.8,11,Tony,153.1,153.1,0,0,0,P. Rivers 28.8
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:54:12,2,Brent,134.6,134.6,0,0,0,T. Brady 21.2,3,JMT,127.9,134.3,0,1,48,K. Stills 22.6
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:54:12,12,Paul,140.5,140.5,0,0,0,J. Conner 29.2,5,Tim,81.3,94.9,0,1,48,A. Vinatieri 13
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:54:12,7,Kyle,137.6,144.8,0,1,48,I. Crowell 22.2,10,Goss,75.5,80.9,0,1,48,T. Taylor 23.5
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:54:12,1,Scott,133,133,0,0,0,J. Mixon 20.9,9,Schwartz,98.5,105.2,0,1,48,A. Kamara 34.1
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:54:12,8,Thomas,154.3,154.3,0,0,0,D. Brees 31.4,4,JJ,130.3,130.3,0,0,0,A. Rodgers 24.9
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:59:48,6,Jeremy,162.8,177.9,0,3,135,T. Hill 44.8,11,Tony,153.1,153.1,0,0,0,P. Rivers 28.8
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:59:48,2,Brent,134.6,134.6,0,0,0,T. Brady 21.2,3,JMT,127.9,133.9,0,1,45,K. Stills 22.6
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:59:48,12,Paul,140.5,140.5,0,0,0,J. Conner 29.2,5,Tim,81.3,94.1,0,1,45,A. Vinatieri 13
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:59:48,7,Kyle,137.6,144.4,0,1,45,I. Crowell 22.2,10,Goss,75.5,80.5,0,1,45,T. Taylor 23.5
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:59:48,1,Scott,133,133,0,0,0,J. Mixon 20.9,9,Schwartz,99.5,105.8,0,1,45,A. Kamara 34.1
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 22:59:48,8,Thomas,154.3,154.3,0,0,0,D. Brees 31.4,4,JJ,130.3,130.3,0,0,0,A. Rodgers 24.9
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:02:27,6,Jeremy,162.8,177.9,0,3,135,T. Hill 44.8,11,Tony,153.1,153.1,0,0,0,P. Rivers 28.8
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:02:27,2,Brent,134.6,134.6,0,0,0,T. Brady 21.2,3,JMT,127.9,133.9,0,1,45,K. Stills 22.6
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:02:27,12,Paul,140.5,140.5,0,0,0,J. Conner 29.2,5,Tim,81.3,94.1,0,1,45,A. Vinatieri 13
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:02:27,7,Kyle,137.6,144.4,0,1,45,I. Crowell 22.2,10,Goss,75.5,80.5,0,1,45,T. Taylor 23.5
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:02:27,1,Scott,133,133,0,0,0,J. Mixon 20.9,9,Schwartz,99.5,105.8,0,1,45,A. Kamara 34.1
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:02:27,8,Thomas,154.3,154.3,0,0,0,D. Brees 31.4,4,JJ,130.3,130.3,0,0,0,A. Rodgers 24.9
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:05:06,6,Jeremy,162.8,177.2,0,3,129,T. Hill 44.8,11,Tony,153.1,153.1,0,0,0,P. Rivers 28.8
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:05:06,2,Brent,134.6,134.6,0,0,0,T. Brady 21.2,3,JMT,127.9,133.6,0,1,43,K. Stills 22.6
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:05:06,12,Paul,140.5,140.5,0,0,0,J. Conner 29.2,5,Tim,81.3,93.5,0,1,43,A. Vinatieri 13
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:05:06,7,Kyle,137.6,144.1,0,1,43,I. Crowell 22.2,10,Goss,75.5,80.3,0,1,43,T. Taylor 23.5
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:05:06,1,Scott,133,133,0,0,0,J. Mixon 20.9,9,Schwartz,99,105,0,1,43,A. Kamara 34.1
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:05:06,8,Thomas,154.3,154.3,0,0,0,D. Brees 31.4,4,JJ,130.3,130.3,0,0,0,A. Rodgers 24.9
2018,1,1,2018-09-10,Mon,GameTime,2018-09-10 23:20:26,6,Jeremy,162.8,175.9,0,3,117,T. Hill 44.8,11,Tony,153.1,153.1,0,0,0,P. Rivers 28.8
